l_bound_date,facility,common_name,parameter_type,day_or_night,min_value,percentile_5,percentile_25,median_value,average_value,percentile_75,percentile_95,max_value
2025-07-22,GG5,GH26,growing degree units wheat,Night,48.2,48.2,48.4,48.6,48.6,48.8,48.9,48.9
2025-07-22,GG5,GH26,growing degree units wheat,Day,48.25,48.25,48.25,48.6,48.65,49.1,49.1,49.1
2025-07-22,GG5,GH26,heating required,Day,2.05,2.05,2.05,2.05,4.75,7.45,7.45,7.45
2025-07-22,GG5,GH26,heating required,Night,2.03,2.03,3.28,4.97,5.55,7.51,9.42,9.42
2025-07-22,GG5,GH26,heating target,Night,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89
2025-07-22,GG5,GH26,humidity,Night,47.2,51,53.65,63.25,65.5,75.85,83.2,84.15
2025-07-22,GG5,GH26,humidity,Day,70.7,70.7,79.5,82.5,80.6,82.65,82.8,82.8
2025-07-22,GG5,GH26,humidity target,Night,50,50,50,50,50,50,50,50
2025-07-22,GG5,GH26,indoor PAR light,Night,0,123,229,324,480.14,811,1108,1237
2025-07-22,GG5,GH26,indoor PAR light,Day,113,113,133,149,176,181,304,304
2025-07-22,GG5,GH26,indoor daily light integral,Night,0,0.83,4.4,11.02,10.93,17.43,20.1,20.31
2025-07-22,GG5,GH26,indoor daily light integral,Day,0.02,0.02,0.11,0.22,0.25,0.35,0.57,0.57
2025-07-22,GG5,GH26,light operation,Night,0,0,0,0,0,0,0,0
2025-07-22,GG5,GH26,nutrient EC,Night,0.29,0.29,0.29,0.3,0.3,0.3,0.32,0.32
2025-07-22,GG5,GH26,nutrient EC,Day,0.31,0.31,0.32,0.32,0.32,0.32,0.32,0.32
2025-07-22,GG5,GH26,outdoor daily light integral,Night,0,0,2.78,26.18,24.31,45.23,45.93,45.93
2025-07-22,GG5,GH26,outdoor daily light integral,Day,0.02,0.02,0.02,0.06,0.24,0.31,1.19,1.19
2025-07-22,GG5,GH26,temperature,Night,26.36,26.59,30.24,34.04,33.5,37.79,38.84,39.2
2025-07-22,GG5,GH26,temperature,Day,26.56,26.56,26.61,26.94,27.59,28.54,30.41,30.41
2025-07-22,GG5,GH26,vapor pressure deficit,Night,0.55,0.59,1,1.82,1.95,3.04,3.36,3.73
2025-07-22,GG5,GH26,vapor pressure deficit,Day,0.6,0.6,0.61,0.61,0.72,0.75,1.28,1.28
2025-07-22,GG5,GH26,vent required,Day,53.75,53.75,55.36,58.86,67.35,83.71,100,100
2025-07-22,GG5,GH26,vent required,Night,61.53,61.53,64.16,75.21,73.47,79.75,99.82,99.82
2025-07-22,DD,GH301,cooling target,Day,26.16,26.16,26.16,26.16,26.16,26.16,26.16,26.16
2025-07-22,DD,GH301,cooling target,Night,22.78,22.78,22.78,22.78,24.41,26.05,26.05,26.05
2025-07-22,DD,GH301,dehumidify target,Night,70,70,70,70,70,70,70,70
2025-07-22,DD,GH301,growing degree units canola,Day,38.2,38.2,40.8,42.4,42.07,42.85,45.7,45.7
2025-07-22,DD,GH301,growing degree units canola,Night,38.1,38.1,38.3,38.6,38.62,38.7,40.45,40.45
2025-07-22,DD,GH301,growing degree units corn/soy,Day,29.2,29.2,29.2,30,30.44,30.8,31.75,31.75
2025-07-22,DD,GH301,growing degree units corn/soy,Night,29.1,29.1,29.3,29.6,29.51,29.7,29.8,29.8
2025-07-22,DD,GH301,growing degree units cotton,Night,19,19,19.25,19.6,19.5,19.7,19.8,19.8
2025-07-22,DD,GH301,growing degree units cotton,Day,19.2,19.2,21.8,23.4,23.04,23.85,26.4,26.4
2025-07-22,DD,GH301,growing degree units wheat,Night,47.1,47.1,47.3,47.6,47.5,47.7,47.8,47.8
2025-07-22,DD,GH301,growing degree units wheat,Day,47.2,47.2,47.2,48,47.92,48.55,48.55,48.55
2025-07-22,DD,GH301,heating required,Day,0.15,0.15,5.46,6.45,6.43,8.73,9.92,9.92
2025-07-22,DD,GH301,heating required,Night,10,10,10,10,10,10,10,10
2025-07-22,DD,GH301,heating target,Day,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
2025-07-22,DD,GH301,heating target,Night,21.11,21.11,21.11,21.11,22.74,24.38,24.38,24.38
2025-07-22,DD,GH301,humidity,Day,58.85,60.1,68.65,71.2,70.36,73.5,74.9,82.6
2025-07-22,DD,GH301,humidity,Night,74,76.9,79.8,83.1,82.17,84.9,86.7,86.9
2025-07-22,DD,GH301,humidity target,Night,40,40,40,40,40,40,40,40
2025-07-22,DD,GH301,indoor daily light integral,Day,0.45,1.44,5.89,13.05,12.6,17.83,24.35,25.51
2025-07-22,DD,GH301,indoor daily light integral,Night,0,0,0,0.11,12.46,25.69,25.69,25.69
2025-07-22,DD,GH301,light operation,Day,0,0,0,50,62.5,100,100,100
2025-07-22,DD,GH301,light operation,Night,0,0,0,0,0,0,0,0
2025-07-22,DD,GH301,outdoor daily light integral,Day,0,0.01,2.15,12.3,16.93,32.66,41.1,41.33
2025-07-22,DD,GH301,outdoor daily light integral,Night,0,0,0,41.38,31.03,41.38,41.38,41.38
2025-07-22,DD,GH301,temperature,Night,25.69,25.77,26.29,28.86,28.06,29.66,30.71,32.13
2025-07-22,DD,GH301,temperature,Day,26.31,29.71,31.37,32.02,32.22,33.33,34.62,35.09
2025-07-22,DD,GH301,vapor pressure deficit,Day,0.43,1.05,1.25,1.37,1.43,1.51,2.17,2.33
2025-07-22,DD,GH301,vapor pressure deficit,Night,0.43,0.44,0.51,0.59,0.69,0.83,0.99,1.25
2025-07-22,DD,GH301,vent required,Day,67.61,67.74,74.55,89.72,85.77,95.76,98.5,99.97
2025-07-22,DD,GH301,vent required,Night,83.16,83.16,86.12,88.35,88.38,89.98,98.68,98.68
2025-07-22,DD,GH302,cooling target,Night,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89
2025-07-22,DD,GH302,dehumidify target,Night,80,80,80,80,80,80,80,80
2025-07-22,DD,GH302,growing degree units canola,Night,38.5,38.5,38.7,38.8,38.81,39,39,39
2025-07-22,DD,GH302,growing degree units canola,Day,38.5,38.5,40.35,43.8,43.41,46.75,47.8,48
2025-07-22,DD,GH302,growing degree units corn/soy,Night,29.5,29.5,29.7,29.8,29.81,30,30,30
2025-07-22,DD,GH302,growing degree units corn/soy,Day,29.5,29.5,29.7,30.6,30.79,31.9,32.3,32.3
2025-07-22,DD,GH302,growing degree units cotton,Night,19.5,19.5,19.65,19.8,19.8,19.95,20,20
2025-07-22,DD,GH302,growing degree units cotton,Day,19.4,19.4,20.6,22.7,22.96,25.2,26.8,26.8
2025-07-22,DD,GH302,growing degree units wheat,Night,47.5,47.5,47.7,47.8,47.81,48,48,48
2025-07-22,DD,GH302,growing degree units wheat,Day,47.5,47.5,47.5,47.7,48.07,48.6,48.9,48.9
2025-07-22,DD,GH302,heating required,Day,2.52,2.52,2.52,7.56,7.1,8.93,9.39,9.39
2025-07-22,DD,GH302,heating required,Night,0,0,0.99,2.09,2.95,4.41,9.2,9.2
2025-07-22,DD,GH302,heating target,Night,18.33,18.33,18.33,18.33,18.33,18.33,18.33,18.33
2025-07-22,DD,GH302,humidity,Day,54.35,55.35,57.2,62.1,64.94,71.5,82,82.35
2025-07-22,DD,GH302,humidity,Night,72.9,72.9,76.2,80.15,78.77,81.35,82.25,82.4
2025-07-22,DD,GH302,humidity target,Night,50,50,50,50,50,50,50,50
2025-07-22,DD,GH302,indoor daily light integral,Day,0.01,0.06,2.84,11.28,10.88,19.55,21.56,21.61
2025-07-22,DD,GH302,indoor daily light integral,Night,0,0,0,0,3.93,0,21.63,21.63
2025-07-22,DD,GH302,light operation,Night,0,0,0,0,0,0,0,0
2025-07-22,DD,GH302,outdoor daily light integral,Night,0,0,0,0,15.54,41.42,41.43,41.43
2025-07-22,DD,GH302,outdoor daily light integral,Day,0.03,0.16,2.67,15.54,17.85,33.89,41.15,41.38
2025-07-22,DD,GH302,temperature,Day,26.04,26.34,31.24,34.59,33.38,36.29,36.87,37.14
2025-07-22,DD,GH302,temperature,Night,26.04,26.09,26.54,29.09,28.12,29.62,30.12,30.32
2025-07-22,DD,GH302,vapor pressure deficit,Day,0.59,0.61,1.29,2.05,1.9,2.57,2.73,2.79
2025-07-22,DD,GH302,vapor pressure deficit,Night,0.59,0.61,0.64,0.69,0.8,0.97,1.11,1.17
2025-07-22,DD,GH302,vent required,Night,74.32,74.32,75.96,77.76,77.38,79.04,79.72,79.72
2025-07-22,DD,GH302,vent required,Day,73.94,73.94,74.11,76.38,81.91,85.64,99.55,99.55
2025-07-22,DD,GH303,cooling target,Night,21.11,21.11,21.11,21.11,21.11,21.11,21.11,21.11
2025-07-22,DD,GH303,dehumidify target,Night,80,80,80,80,80,80,80,80
2025-07-22,DD,GH303,growing degree units canola,Day,36.4,36.4,37,38.9,40.12,42.7,45,45.05
2025-07-22,DD,GH303,growing degree units canola,Night,36.5,36.5,36.7,37.2,37.12,37.5,37.65,37.65
2025-07-22,DD,GH303,growing degree units corn/soy,Day,27.4,27.4,27.5,28.35,28.44,28.9,30.4,30.4
2025-07-22,DD,GH303,growing degree units corn/soy,Night,27.5,27.5,27.7,28.2,28.12,28.5,28.6,28.6
2025-07-22,DD,GH303,growing degree units cotton,Night,17.5,17.5,17.7,18.2,18.11,18.5,18.6,18.6
2025-07-22,DD,GH303,growing degree units cotton,Day,17.4,17.4,18,19.2,20.42,23.1,24.35,25.2
2025-07-22,DD,GH303,growing degree units wheat,Day,45.4,45.4,45.45,46,46.24,46.9,47.5,47.5
2025-07-22,DD,GH303,growing degree units wheat,Night,45.5,45.5,45.7,46.2,46.12,46.5,46.6,46.6
2025-07-22,DD,GH303,heating required,Day,0.76,0.76,0.76,2.83,3.83,4.2,7.51,7.51
2025-07-22,DD,GH303,heating required,Night,0.66,0.66,0.98,3.39,4.32,5.59,10,10
2025-07-22,DD,GH303,heating target,Night,18.33,18.33,18.33,18.33,18.33,18.33,18.33,18.33
2025-07-22,DD,GH303,humidity,Day,62.55,63.8,69.4,80.8,78.82,88.95,89.8,90.5
2025-07-22,DD,GH303,humidity,Night,76.5,77,80.4,85.2,84.02,87.2,89.2,89.4
2025-07-22,DD,GH303,humidity target,Night,40,40,40,40,40,40,40,40
2025-07-22,DD,GH303,indoor daily light integral,Day,0.01,0.01,0.14,5.39,5.17,10.31,11.94,11.98
2025-07-22,DD,GH303,indoor daily light integral,Night,0,0,0,0.01,5.81,11.99,11.99,12
2025-07-22,DD,GH303,light operation,Night,0,0,0,0,0,0,0,0
2025-07-22,DD,GH303,outdoor daily light integral,Day,0,0.01,2.14,12.23,16.93,32.68,41.14,41.37
2025-07-22,DD,GH303,outdoor daily light integral,Night,0,0,0,41.41,27.61,41.43,41.43,41.43
2025-07-22,DD,GH303,temperature,Day,24.51,24.59,25.91,30.24,29.7,32.58,34.48,34.76
2025-07-22,DD,GH303,temperature,Night,24.63,24.71,25.41,27.71,27.16,28.86,29.48,29.56
2025-07-22,DD,GH303,vapor pressure deficit,Night,0.34,0.35,0.45,0.5,0.59,0.77,0.95,0.97
2025-07-22,DD,GH303,vapor pressure deficit,Day,0.31,0.32,0.35,0.73,0.96,1.43,1.96,2.11
2025-07-22,DD,GH303,vent required,Night,100,100,100,100,100,100,100,100
2025-07-22,DD,GH304,cooling target,Night,22.78,22.78,22.78,26.05,25,26.16,26.16,26.16
2025-07-22,DD,GH304,dehumidify target,Night,70,70,70,70,70,70,70,70
2025-07-22,DD,GH304,growing degree units canola,Night,37.65,37.65,37.9,38.3,38.31,38.8,39,39
2025-07-22,DD,GH304,growing degree units canola,Day,37.7,37.7,38.7,40.2,40.78,42.05,43.9,43.9
2025-07-22,DD,GH304,growing degree units corn/soy,Night,28.65,28.65,28.9,29.3,29.31,29.8,30,30
2025-07-22,DD,GH304,growing degree units corn/soy,Day,28.7,28.7,29.7,30.7,30.38,31.2,31.6,31.6
2025-07-22,DD,GH304,growing degree units cotton,Day,18.7,18.7,19.7,21.2,21.76,23,24.8,24.8
2025-07-22,DD,GH304,growing degree units cotton,Night,18.65,18.65,18.9,19.3,19.3,19.8,20,20
2025-07-22,DD,GH304,growing degree units wheat,Day,46.7,46.7,46.7,46.7,47.17,47.65,47.65,47.65
2025-07-22,DD,GH304,growing degree units wheat,Night,46.65,46.65,46.9,47.3,47.31,47.8,48,48
2025-07-22,DD,GH304,heating required,Day,2.85,2.85,5.81,7.75,11.28,18.31,21.66,21.66
2025-07-22,DD,GH304,heating required,Night,10,10,10,10,10,10,10,10
2025-07-22,DD,GH304,heating target,Night,21.11,21.11,21.11,24.38,23.33,24.5,24.5,24.5
2025-07-22,DD,GH304,humidity,Night,78.5,79.5,83.6,86.25,85.37,88.25,89.3,89.45
2025-07-22,DD,GH304,humidity,Day,67.9,70.35,77.9,80.45,79.52,81.5,86.05,87.75
2025-07-22,DD,GH304,humidity target,Night,50,50,50,50,50,50,50,50
2025-07-22,DD,GH304,indoor daily light integral,Day,0.02,0.06,1.99,8.47,8.76,15.08,19.95,20.38
2025-07-22,DD,GH304,indoor daily light integral,Night,0,0,0.01,0.01,10.03,20.48,20.48,20.49
2025-07-22,DD,GH304,light operation,Night,0,0,0,0,0,0,0,0
2025-07-22,DD,GH304,outdoor daily light integral,Day,0.03,0.16,2.14,9.17,13.99,25.59,37,38.58
2025-07-22,DD,GH304,outdoor daily light integral,Night,0,0,39.24,40.9,31.84,41.43,41.43,41.43
2025-07-22,DD,GH304,temperature,Day,25.51,26.01,29.53,29.94,29.79,30.26,32.26,32.7
2025-07-22,DD,GH304,temperature,Night,25.19,25.23,25.69,27.55,27.45,28.97,29.57,30.01
2025-07-22,DD,GH304,vapor pressure deficit,Night,0.35,0.36,0.4,0.5,0.54,0.59,0.84,0.9
2025-07-22,DD,GH304,vapor pressure deficit,Day,0.4,0.48,0.76,0.82,0.87,0.98,1.41,1.62
2025-07-22,DD,GH304,vent required,Night,69.37,74.86,78.67,83.56,84.71,87.37,98.5,99.74
2025-07-22,DD,GH304,vent required,Day,7.13,15.88,77.93,88.88,80.27,93.82,99.43,100
2025-07-22,DD,GH305,cooling target,Night,22.78,22.78,22.78,26.05,25,26.16,26.16,26.16
2025-07-22,DD,GH305,dehumidify target,Night,70,70,70,77.35,75,77.65,77.65,77.65
2025-07-22,DD,GH305,growing degree units canola,Day,38.05,40,42.55,43.9,44.4,46.9,48.3,49.15
2025-07-22,DD,GH305,growing degree units canola,Night,37.3,37.3,37.4,37.8,37.69,37.9,38.1,38.1
2025-07-22,DD,GH305,growing degree units corn/soy,Day,29.05,29.05,29.05,29.05,29.93,30.8,30.8,30.8
2025-07-22,DD,GH305,growing degree units corn/soy,Night,28.3,28.3,28.4,28.8,28.69,28.9,29.1,29.1
2025-07-22,DD,GH305,growing degree units cotton,Day,19.05,19.05,23,23.7,23.45,24.1,26.15,26.15
2025-07-22,DD,GH305,growing degree units cotton,Night,18.3,18.3,18.4,18.8,18.69,18.9,19.1,19.1
2025-07-22,DD,GH305,growing degree units wheat,Night,46.3,46.3,46.4,46.8,46.69,46.9,47.1,47.1
2025-07-22,DD,GH305,growing degree units wheat,Day,47.05,47.05,47.05,47.05,47.58,48.1,48.1,48.1
2025-07-22,DD,GH305,heating required,Night,5.61,5.61,5.61,5.61,7.8,10,10,10
2025-07-22,DD,GH305,heating required,Day,4.46,4.46,4.46,4.46,4.46,4.46,4.46,4.46
2025-07-22,DD,GH305,heating target,Night,21.11,21.11,21.11,24.38,23.33,24.5,24.5,24.5
2025-07-22,DD,GH305,humidity,Night,72.7,75.4,79.15,83,81.98,85,87.1,87.3
2025-07-22,DD,GH305,humidity,Day,51.8,52.6,57.1,63.4,62.78,65.8,71.5,85.65
2025-07-22,DD,GH305,humidity target,Night,50,50,50,50,50,50,50,50
2025-07-22,DD,GH305,indoor daily light integral,Night,0,0,0,0,7.54,22.59,22.6,22.6
2025-07-22,DD,GH305,indoor daily light integral,Day,0.35,1.44,6.18,13.84,12.84,18.57,22.46,22.57
2025-07-22,DD,GH305,light operation,Day,0,0,0,100,66.67,100,100,100
2025-07-22,DD,GH305,light operation,Night,0,0,0,0,0,0,0,0
2025-07-22,DD,GH305,outdoor daily light integral,Day,0,0.01,2.14,12.23,16.93,32.68,41.14,41.37
2025-07-22,DD,GH305,outdoor daily light integral,Night,0,0,0,41.41,27.62,41.43,41.43,41.43
2025-07-22,DD,GH305,temperature,Day,25.59,30.62,32.22,34.17,34.3,36.73,38.38,39.17
2025-07-22,DD,GH305,temperature,Night,25.22,25.3,25.82,28.41,27.7,29.26,30.68,31.8
2025-07-22,DD,GH305,vapor pressure deficit,Night,0.41,0.41,0.5,0.57,0.68,0.84,1.07,1.29
2025-07-22,DD,GH305,vapor pressure deficit,Day,0.48,1.28,1.71,1.93,2.09,2.67,3.2,3.39
2025-07-22,DD,GH305,vent required,Night,72.84,78.53,80.81,83.89,84.34,85.83,95.12,99.96
2025-07-22,DD,GH305,vent required,Day,71.12,73.31,77.51,84.49,85.47,92.72,98.89,99.21
2025-07-22,DD,GH306,cooling target,Night,22.78,22.78,22.78,22.78,24.41,26.05,26.05,26.05
2025-07-22,DD,GH306,cooling target,Day,26.16,26.16,26.16,26.16,26.16,26.16,26.16,26.16
2025-07-22,DD,GH306,dehumidify target,Night,70,70,70,70,70,70,70,70
2025-07-22,DD,GH306,growing degree units canola,Night,39.2,39.2,39.4,39.9,39.77,40.1,40.3,40.3
2025-07-22,DD,GH306,growing degree units canola,Day,39.8,40.4,41.5,44.4,43.89,46.6,47.2,47.4
2025-07-22,DD,GH306,growing degree units corn/soy,Day,30.8,30.8,31.4,31.9,31.85,32.4,32.5,32.5
2025-07-22,DD,GH306,growing degree units corn/soy,Night,30.2,30.2,30.4,30.9,30.77,31.1,31.3,31.3
2025-07-22,DD,GH306,growing degree units cotton,Day,20.8,20.8,22.1,22.6,23.54,25.3,26.85,26.85
2025-07-22,DD,GH306,growing degree units cotton,Night,20.2,20.2,20.4,20.9,20.77,21.1,21.3,21.3
2025-07-22,DD,GH306,growing degree units wheat,Night,48.2,48.2,48.4,48.9,48.77,49.1,49.3,49.3
2025-07-22,DD,GH306,growing degree units wheat,Day,48.65,48.65,48.65,48.65,48.65,48.65,48.65,48.65
2025-07-22,DD,GH306,heating required,Day,1.92,1.92,4.04,7.03,6.47,8.42,9.41,9.41
2025-07-22,DD,GH306,heating required,Night,10,10,10,10,10,10,10,10
2025-07-22,DD,GH306,humidity,Day,57.9,58.2,60.2,62.6,64.53,69.5,72.85,78.9
2025-07-22,DD,GH306,humidity,Night,72.4,74.35,76.25,79.6,79.07,81.55,83.4,83.45
2025-07-22,DD,GH306,humidity target,Day,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9
2025-07-22,DD,GH306,humidity target,Night,45.1,45.1,45.1,45.1,47.55,50,50,50
2025-07-22,DD,GH306,indoor daily light integral,Night,0,0,0.02,0.04,9.29,19.14,19.16,19.17
2025-07-22,DD,GH306,indoor daily light integral,Day,0.35,1.27,5.61,11.79,10.95,15.69,18.99,19.1
2025-07-22,DD,GH306,light operation,Day,0,0,0,100,66.67,100,100,100
2025-07-22,DD,GH306,light operation,Night,0,0,0,0,0,0,0,0
2025-07-22,DD,GH306,outdoor daily light integral,Night,0,0,0,41.41,27.61,41.42,41.42,41.42
2025-07-22,DD,GH306,outdoor daily light integral,Day,0,0.01,2.14,12.23,16.93,32.68,41.14,41.37
2025-07-22,DD,GH306,temperature,Night,26.19,26.27,26.81,27.37,28.32,29.88,31.08,31.98
2025-07-22,DD,GH306,temperature,Day,27.76,29.56,32.86,34.36,33.77,35.2,36.13,36.48
2025-07-22,DD,GH306,vapor pressure deficit,Night,0.56,0.56,0.68,0.75,0.82,1,1.15,1.32
2025-07-22,DD,GH306,vapor pressure deficit,Day,0.82,1.18,1.42,2.01,1.89,2.26,2.49,2.54
2025-07-22,DD,GH306,vent required,Night,85.36,85.44,87.89,92.27,91.39,94.71,95.91,99.55
2025-07-22,DD,GH306,vent required,Day,80.95,80.95,84.67,90.1,90.34,95.73,98,99.33
2025-07-22,DD,GH307,cooling target,Night,22.78,22.78,22.78,26.05,25,26.16,26.16,26.16
2025-07-22,DD,GH307,dehumidify target,Night,80,80,80,80,80,80,80,80
2025-07-22,DD,GH307,growing degree units canola,Day,38.5,38.5,39.6,41.9,42.23,45.45,46.9,46.9
2025-07-22,DD,GH307,growing degree units canola,Night,38.5,38.5,38.6,38.9,38.88,39.1,39.2,39.2
2025-07-22,DD,GH307,growing degree units corn/soy,Day,29.5,29.5,29.7,30.6,30.74,31,32.4,32.4
2025-07-22,DD,GH307,growing degree units corn/soy,Night,29.5,29.5,29.6,29.9,29.88,30.1,30.2,30.2
2025-07-22,DD,GH307,growing degree units cotton,Night,19.5,19.5,19.6,19.9,19.88,20.1,20.2,20.2
2025-07-22,DD,GH307,growing degree units cotton,Day,19.5,19.5,20.3,21,22.44,24.1,26.8,26.8
2025-07-22,DD,GH307,growing degree units wheat,Day,47.5,47.5,47.7,48.3,48.28,48.7,48.9,48.9
2025-07-22,DD,GH307,growing degree units wheat,Night,47.5,47.5,47.6,47.9,47.88,48.1,48.2,48.2
2025-07-22,DD,GH307,heating required,Day,0.57,0.57,8.57,10.03,10.15,11.82,16.54,16.54
2025-07-22,DD,GH307,heating required,Night,2.72,2.72,3.05,6.97,6.3,8.77,10,10
2025-07-22,DD,GH307,heating target,Night,21.11,21.11,21.11,24.38,23.33,24.5,24.5,24.5
2025-07-22,DD,GH307,humidity,Day,62.7,63.2,65.3,68.2,70.2,70.9,83.15,86.3
2025-07-22,DD,GH307,humidity,Night,70.6,72.3,78.1,81.75,81.18,84.7,86.15,86.35
2025-07-22,DD,GH307,humidity target,Night,50,50,50,50,50,50,50,50
2025-07-22,DD,GH307,indoor daily light integral,Day,0.01,0.02,0.71,13.24,12.66,23.03,27.33,27.45
2025-07-22,DD,GH307,indoor daily light integral,Night,0,0,0.01,0.01,13.32,27.46,27.46,27.46
2025-07-22,DD,GH307,light operation,Day,0,0,0,0,50,100,100,100
2025-07-22,DD,GH307,light operation,Night,0,0,0,0,0,0,0,0
2025-07-22,DD,GH307,outdoor daily light integral,Night,0,0,0,41.4,27.61,41.42,41.42,41.42
2025-07-22,DD,GH307,outdoor daily light integral,Day,0,0.01,2.14,12.23,16.93,32.68,41.13,41.36
2025-07-22,DD,GH307,temperature,Day,26.1,27.1,30.38,34.06,32.68,34.61,35.23,35.56
2025-07-22,DD,GH307,temperature,Night,26.05,26.13,26.55,29.58,28.74,29.95,32.53,33.53
2025-07-22,DD,GH307,vapor pressure deficit,Night,0.46,0.46,0.53,0.59,0.74,0.91,1.37,1.54
2025-07-22,DD,GH307,vapor pressure deficit,Day,0.47,0.68,1.51,1.73,1.54,1.86,2.06,2.15
2025-07-22,DD,GH307,vent required,Day,2.26,8,14.38,72.58,61.45,93.35,100,100
2025-07-22,DD,GH307,vent required,Night,71.89,75.45,84.02,86.55,85.17,88.22,89.16,89.55
2025-07-22,DD,GH308,cooling target,Night,22.67,22.67,22.67,22.67,24.01,25.33,25.38,25.38
2025-07-22,DD,GH308,dehumidify target,Night,55,55,55,55,55,55,55,55
2025-07-22,DD,GH308,growing degree units canola,Night,36.9,36.9,37.1,37.55,37.48,37.8,37.9,37.9
2025-07-22,DD,GH308,growing degree units canola,Day,37.45,38.5,40.5,41.2,41.34,42.8,44,44.6
2025-07-22,DD,GH308,growing degree units corn/soy,Day,28.45,28.45,28.45,29.5,29.94,30.5,31.3,31.3
2025-07-22,DD,GH308,growing degree units corn/soy,Night,27.9,27.9,28.1,28.55,28.48,28.8,28.9,28.9
2025-07-22,DD,GH308,growing degree units cotton,Day,18.45,19.5,21.5,22.15,22.32,23.8,25,25.5
2025-07-22,DD,GH308,growing degree units cotton,Night,17.9,17.9,18.1,18.5,18.47,18.8,18.9,18.9
2025-07-22,DD,GH308,growing degree units wheat,Day,46.45,46.45,46.45,46.45,46.98,47.5,47.5,47.5
2025-07-22,DD,GH308,growing degree units wheat,Night,45.9,45.9,46.1,46.55,46.48,46.8,46.9,46.9
2025-07-22,DD,GH308,heating required,Night,10,10,10,10,10,10,10,10
2025-07-22,DD,GH308,humidity,Night,76.15,77.4,80.25,85.1,83.74,86.35,89.1,89.35
2025-07-22,DD,GH308,humidity,Day,63.1,68.6,71.25,73.2,72.88,74.7,76.35,86.45
2025-07-22,DD,GH308,humidity target,Night,50,50,50,50,50,50,50,50
2025-07-22,DD,GH308,indoor daily light integral,Day,0.26,0.85,4.64,12.96,11.7,17.78,23.66,24.34
2025-07-22,DD,GH308,indoor daily light integral,Night,0,0,0.01,24.58,13.31,24.63,24.63,24.63
2025-07-22,DD,GH308,light operation,Day,0,0,0,50,50,50,100,100
2025-07-22,DD,GH308,light operation,Night,0,0,0,0,0,0,0,0
2025-07-22,DD,GH308,outdoor daily light integral,Day,0,0.01,1.91,9.17,15.14,28.59,39.77,40.57
2025-07-22,DD,GH308,outdoor daily light integral,Night,0,0,40.9,41.28,33.04,41.42,41.42,41.42
2025-07-22,DD,GH308,temperature,Day,26.37,28.91,30.34,31.29,31.16,31.88,33.14,34.02
2025-07-22,DD,GH308,temperature,Night,24.98,25.08,25.78,28.21,27.61,29.21,29.89,30.99
2025-07-22,DD,GH308,vapor pressure deficit,Night,0.34,0.35,0.45,0.55,0.61,0.8,0.95,1.05
2025-07-22,DD,GH308,vapor pressure deficit,Day,0.46,0.97,1.15,1.22,1.24,1.31,1.57,2
2025-07-22,DD,GH308,vent required,Day,71.99,72.2,74.56,83.12,84.73,94.89,99.84,100
2025-07-22,DD,GH308,vent required,Night,73.57,73.57,80.26,85.27,85.13,87.07,95.99,100
2025-07-22,DD,GH309,cooling target,Night,26.67,26.67,26.67,27.8,27.45,27.88,27.88,27.88
2025-07-22,DD,GH309,dehumidify target,Night,70,70,70,70,70,70,70,70
2025-07-22,DD,GH309,growing degree units canola,Night,40.4,40.4,40.8,41.2,41.14,41.4,41.7,41.7
2025-07-22,DD,GH309,growing degree units canola,Day,40.7,40.7,42.8,43.2,43.79,45.1,46.8,46.8
2025-07-22,DD,GH309,growing degree units corn/soy,Night,31.4,31.4,31.8,32.2,32.13,32.4,32.6,32.6
2025-07-22,DD,GH309,growing degree units corn/soy,Day,31.7,31.7,31.7,32.65,32.45,33,33,33
2025-07-22,DD,GH309,growing degree units cotton,Day,21.7,21.7,23.8,24.2,24.77,26.1,27.5,27.5
2025-07-22,DD,GH309,growing degree units cotton,Night,21.4,21.4,21.8,22.2,22.12,22.4,22.6,22.6
2025-07-22,DD,GH309,growing degree units wheat,Night,49.4,49.4,49.8,50.2,50.13,50.4,50.6,50.6
2025-07-22,DD,GH309,growing degree units wheat,Day,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5
2025-07-22,DD,GH309,heating required,Day,0,0.3,0.92,1.52,3.09,5.05,9.01,9.7
2025-07-22,DD,GH309,heating required,Night,10,10,10,10,10,10,10,10
2025-07-22,DD,GH309,heating target,Night,25,25,25,26.18,25.81,26.26,26.26,26.26
2025-07-22,DD,GH309,humidity,Day,62.75,64.3,66.25,68.6,68.35,69.4,72.9,79.9
2025-07-22,DD,GH309,humidity,Night,73.7,76.3,78.45,80.1,79.7,81.2,82.4,82.9
2025-07-22,DD,GH309,humidity target,Night,50,50,50,50,50,50,50,50
2025-07-22,DD,GH309,indoor daily light integral,Day,0.32,1.08,5.49,15.99,16.1,26.14,33.03,33.8
2025-07-22,DD,GH309,indoor daily light integral,Night,0,0.01,0.04,33.94,19.9,33.99,34.03,34.03
2025-07-22,DD,GH309,light operation,Night,0,0,0,0,0,0,0,0
2025-07-22,DD,GH309,light operation,Day,0,0,0,0,50,100,100,100
2025-07-22,DD,GH309,outdoor daily light integral,Night,0,0,39.78,41.14,35.01,41.41,41.43,41.43
